100|-0.710460614932|0.393345437621|-0.853184236268
101|-0.697935135807|0.281548075586|-0.865903665506
102|-0.685409656727|0.169750713576|-0.878623094748
103|-0.646541048786|0.0549768859803|-0.90048907572
104|-0.607672440835|-0.0597969416712|-0.92235505661
105|-0.576668701754|-0.16114819775|-0.921595827864
106|-0.545664962608|-0.262499453743|-0.920836599128
107|-0.495939744597|-0.350772314723|-0.891987904048
108|-0.446214526602|-0.439045175772|-0.863139209001
109|-0.390325238349|-0.502547532515|-0.796026245014
110|-0.334435950088|-0.566049889293|-0.728913281017
111|-0.285302127936|-0.60987405623|-0.657186170535
112|-0.236168305748|-0.653698223146|-0.585459059997
113|-0.182237836481|-0.682871772143|-0.536840395466
114|-0.128307367184|-0.712045321068|-0.488221730878
115|-0.065927929287|-0.725020759991|-0.474793009911
24|-0.00354849146405|-0.737996198981|-0.461364289002
117|0.0638253091608|-0.735566080866|-0.463813244263
118|0.131199109787|-0.73313596268|-0.466262199443
119|0.194286440465|-0.699811948342|-0.513521912927
120|0.257373771199|-0.666487934013|-0.560781626342
121|0.308598755049|-0.61804145929|-0.613723257723
122|0.359823738861|-0.569594984479|-0.666664889106
123|0.407851339087|-0.522433885778|-0.714432235344
124|0.455878939366|-0.475272786996|-0.762199581605
125|0.519515088045|-0.365356986341|-0.828822422342
126|0.583151236655|-0.255441185628|-0.89544526313
127|0.609093253652|-0.166017120718|-0.910235122162
128|0.635035270609|-0.0765930558831|-0.92502498115
129|0.661799095895|0.0252513229862|-0.915635837119
130|0.688562921268|0.127095701883|-0.906246693121
131|0.700222989101|0.229632887961|-0.904118559673
132|0.711883056935|0.332170073985|-0.901990426154
1|-0.552168877879|0.483792334207|-0.466456539275
134|-0.45981092498|0.561780416182|-0.30816093354
2|-0.360178576451|0.566290707559|-0.216753374882
136|-0.249770054109|0.53033674519|-0.148694799479
3|-0.101941089981|0.482471777751|-0.124216132105
138|-0.100790757462|0.429593539303|-0.13295377507
139|-0.24861972159|0.477458506742|-0.157432442443
140|-0.359028243932|0.513412469111|-0.225491017847
141|-0.458660592461|0.508902177734|-0.316898576504
4|0.0979764884324|0.465935806417|-0.131673602172
143|0.214281256932|0.49713048824|-0.135680573937
5|0.373011222167|0.520379035114|-0.223000042464
145|0.501607216528|0.500371303275|-0.31925158046
6|0.573625223791|0.457842172777|-0.465084060803
147|0.500456884008|0.447493064827|-0.310513937496
148|0.374161554686|0.467500796666|-0.231737685429
149|0.215431589451|0.444252249792|-0.144418216902
150|0.0991268209517|0.413057567969|-0.140411245136
151|0.00843526194114|0.416310824526|-0.139142361862
152|0.00731217835118|0.267155736618|-0.106471830333
153|0.00190174006432|0.142359799356|-0.0544539305899
17|0.0|0.0|0.0
16|-0.118903311783|-0.0792784542252|-0.23553779698
156|-0.0504300242939|-0.104665185108|-0.171210015652
157|0.00312657092558|-0.111845126622|-0.154139340027
158|0.0687543983424|-0.0995458563331|-0.173275169304
18|0.148988810614|-0.0737848514843|-0.23851346235
7|-0.406302776084|0.360389456414|-0.383328256738
161|-0.34477414508|0.384294131116|-0.310253684249
9|-0.303148027928|0.398970401478|-0.298449428843
163|-0.261521910707|0.396020592392|-0.286645173373
8|-0.160787895283|0.371046071665|-0.33024323701
165|-0.245621576158|0.334421719595|-0.323105980144
10|-0.286856859665|0.324384347457|-0.33152448747
167|-0.328092143155|0.331973054752|-0.339942994736
11|0.163880511996|0.340747336431|-0.314140711048
169|0.250844605212|0.392490504075|-0.279030578852
13|0.295807479997|0.39454861469|-0.282436250152
171|0.340770354713|0.378980645804|-0.285841921386
12|0.432352000574|0.348665008377|-0.377158168879
173|0.333467711265|0.328033806608|-0.318530865652
14|0.290044551442|0.322730607606|-0.315834032602
175|0.246621391603|0.335053488012|-0.313137199533
20|-0.2229832011|-0.277627584818|-0.354306324759
177|-0.157062857603|-0.248737641675|-0.270218764688
178|-0.0816354856176|-0.23618498428|-0.225237980339
22|-0.00391577759461|-0.24499812323|-0.212609820801
180|0.0629421066443|-0.230774971513|-0.20850127049
181|0.135507933036|-0.240646328002|-0.235471195707
21|0.240381217797|-0.283709533359|-0.332281891846
183|0.143706630542|-0.329461104519|-0.283978333058
184|0.0841399519463|-0.35535473325|-0.256464077312
23|0.00813704018926|-0.360357397838|-0.250423014186
186|-0.0778260690653|-0.349041413147|-0.269661366141
187|-0.157111645515|-0.311971743235|-0.322383820174
188|-0.182660017758|-0.278377925956|-0.341170846657
189|-0.0759434753887|-0.283519721316|-0.270854173882
190|-0.00267013225455|-0.286917503124|-0.254428375697
191|0.068506200339|-0.285630836758|-0.257845545665
192|0.194170296105|-0.279641061938|-0.31460554285
193|0.0689862474834|-0.288076969827|-0.25869654526
194|-0.00273913414368|-0.28915723747|-0.25622946708
195|-0.0766989697367|-0.286311968999|-0.273027820052
196|-0.291183407723|0.363024170951|-0.328919887677
197|0.294656095888|0.353995131537|-0.31463990759
